split,seed,model,decision,budget,source_id,label,event_detected,first_alarm_delay_s,false_alarm_events
split_00,0,usad,threshold,advisory,Real-Motor/hover/16_1/log_10_2023-5-17-16-01-50,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/17_1/log_11_2023-5-17-16-06-52,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/18_1/log_12_2023-5-17-16-12-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/19_1/log_13_2023-5-17-16-19-30,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/1_1/log_1_2023-5-17-10-10-50,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/21_1/log_15_2023-5-17-16-29-40,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/22_1/log_16_2023-5-17-16-35-00,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/23_1/log_17_2023-5-17-16-39-20,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/23_2/log_18_2023-5-17-16-44-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/25_1/log_20_2023-5-17-16-57-36,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/26_1/log_21_2023-5-17-17-03-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/27_1/log_22_2023-5-17-17-08-00,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/28_1/log_23_2023-5-17-17-13-22,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/29_1/log_24_2023-5-17-17-19-20,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/2_1/log_2_2023-5-17-10-15-18,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/32_1/log_2_2023-5-18-10-01-42,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/33_1/log_3_2023-5-18-10-05-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/34_1/log_4_2023-5-18-10-09-58,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/36_1/log_6_2023-5-18-10-19-06,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/37_1/log_2_2023-5-18-14-23-48,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/3_1/log_3_2023-5-17-10-19-36,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/4_1/log_4_2023-5-17-10-25-20,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/5_1/log_5_2023-5-17-10-30-58,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/6_1/log_7_2023-5-17-10-42-14,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/7_1/log_8_2023-5-17-10-46-46,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/hover/8_1/log_1_2023-5-17-15-19-02,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/247_1/log_43_2023-5-31-15-10-46,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/248_1/log_44_2023-5-31-15-14-30,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/248_2/log_0_2023-6-1-09-14-02,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/249_1/log_45_2023-5-31-15-17-46,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/249_2/log_1_2023-6-1-09-18-16,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/250_1/log_58_2023-5-31-16-38-34,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/252_1/log_2_2023-6-1-09-24-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/253_1/log_3_2023-6-1-09-28-40,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/255_1/log_61_2023-5-31-16-54-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/256_1/log_4_2023-6-1-09-35-42,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/257_1/log_5_2023-6-1-09-39-00,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/258_1/log_62_2023-5-31-16-59-00,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/259_1/log_63_2023-5-31-17-02-30,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/261_1/log_7_2023-6-1-09-46-48,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/262_1/log_64_2023-5-31-17-06-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/263_1/log_65_2023-5-31-17-23-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/265_1/log_9_2023-6-1-09-54-44,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/266_1/log_11_2023-6-1-10-01-22,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/267_1/log_12_2023-6-1-10-09-58,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/268_1/log_13_2023-6-1-10-13-02,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/269_1/log_14_2023-6-1-10-21-06,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/270_1/log_15_2023-6-1-10-24-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/272_1/log_17_2023-6-1-10-33-36,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/275_1/log_20_2023-6-1-10-44-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/278_1/log_23_2023-6-1-11-00-40,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/279_1/log_24_2023-6-1-11-04-10,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/280_1/log_25_2023-6-1-11-07-18,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/281_1/log_26_2023-6-1-11-11-24,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/282_1/log_27_2023-6-1-11-15-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/283_1/log_29_2023-6-1-11-22-54,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/velocity/285_1/log_1_2023-6-1-15-22-30,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/111_1/log_19_2023-5-22-16-12-04,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/112_1/log_20_2023-5-22-16-22-00,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/113_1/log_21_2023-5-22-16-35-42,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/114_1/log_22_2023-5-22-16-46-52,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/117_1/log_25_2023-5-22-17-28-06,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/117_2/log_8_2023-5-23-14-52-06,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/118_1/log_9_2023-5-23-14-59-40,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/124_1/log_17_2023-5-23-15-50-48,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/125_1/log_18_2023-5-23-15-59-16,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/126_1/log_19_2023-5-23-16-13-02,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/128_1/log_22_2023-5-23-16-27-04,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/129_1/log_23_2023-5-23-16-33-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/130_1/log_24_2023-5-23-16-41-28,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/131_1/log_25_2023-5-23-16-47-56,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/132_1/log_26_2023-5-23-17-14-18,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/133_1/log_27_2023-5-23-17-19-32,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/134_1/log_28_2023-5-23-17-25-32,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/135_1/log_0_2023-5-24-09-43-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/136_1/log_1_2023-5-24-09-49-10,motor_fault,False,,2
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/137_1/log_2_2023-5-24-09-55-42,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/138_1/log_3_2023-5-24-10-00-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/139_1/log_18_2023-5-25-09-06-52,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/140_1/log_19_2023-5-25-09-12-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/141_1/log_20_2023-5-25-09-17-56,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/142_1/log_0_2023-5-26-07-27-00,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/143_1/log_2_2023-5-26-07-38-06,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/146_1/log_6_2023-5-26-07-58-22,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/147_1/log_7_2023-5-26-08-03-10,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/148_2/log_9_2023-5-26-08-17-18,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/149_1/log_10_2023-5-26-08-23-44,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/150_2/log_12_2023-5-26-08-32-46,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/151_1/log_13_2023-5-26-08-39-48,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/152_1/log_14_2023-5-26-08-44-44,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/154_1/log_16_2023-5-26-08-56-30,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/155_1/log_17_2023-5-26-09-01-14,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/156_1/log_18_2023-5-26-09-07-16,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/157_1/log_19_2023-5-26-09-12-58,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/161_1/log_23_2023-5-26-09-57-06,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/163_1/log_26_2023-5-26-10-13-42,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/165_1/log_28_2023-5-26-10-28-34,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/167_1/log_30_2023-5-26-10-38-42,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/168_1/log_31_2023-5-26-10-44-52,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/169_1/log_32_2023-5-26-10-52-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/170_1/log_33_2023-5-26-11-07-16,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/172_1/log_36_2023-5-26-11-24-22,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/174_1/log_2_2023-5-26-14-16-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/174_2/log_3_2023-5-26-14-24-56,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/175_1/log_4_2023-5-26-14-35-50,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/176_1/log_5_2023-5-26-14-42-48,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/177_1/log_6_2023-5-26-14-49-14,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/178_1/log_7_2023-5-26-14-55-32,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/180_1/log_9_2023-5-26-15-09-30,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/181_1/log_10_2023-5-26-15-15-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/182_1/log_11_2023-5-26-15-21-08,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/183_1/log_12_2023-5-26-15-29-46,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/184_1/log_13_2023-5-26-15-34-24,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Motor/waypoint/185_1/log_14_2023-5-26-15-46-26,motor_fault,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/acce/452_1/log_77_2023-6-15-10-36-00,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/acce/453_1/log_79_2023-6-15-10-45-08,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/acce/454_1/log_80_2023-6-15-10-48-56,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/acce/457_1/log_83_2023-6-15-10-59-54,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/circling/405_1/log_55_2023-6-15-08-45-50,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/hover/101_1/log_5_2023-5-25-07-59-06,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/hover/102_1/log_6_2023-5-25-08-08-56,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/hover/103_1/log_7_2023-5-25-08-12-22,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/hover/108_1/log_14_2023-5-25-08-46-48,normal,False,,1
split_00,0,usad,threshold,advisory,Real-No_Fault/waypoint/237_1/log_1_2023-5-31-08-02-54,normal,False,,6
split_00,0,usad,threshold,advisory,Real-No_Fault/waypoint/239_1/log_3_2023-5-31-08-16-18,normal,False,,7
split_00,0,usad,threshold,advisory,Real-No_Fault/waypoint/243_1/log_7_2023-5-31-08-38-38,normal,False,,6
split_00,0,usad,threshold,advisory,Real-Sensors/acce-GPS/450_1/log_74_2023-6-15-10-16-30,sensor_acce_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-acce/431_1/log_7_2023-6-2-14-24-16,sensor_acce_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-acce/432_1/log_8_2023-6-2-14-28-46,sensor_acce_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-acce/434_1/log_11_2023-6-2-14-38-36,sensor_acce_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-baro/439_1/log_63_2023-6-15-09-25-34,sensor_acce_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-baro/441_1/log_65_2023-6-15-09-37-14,sensor_acce_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-baro/442_1/log_66_2023-6-15-09-42-22,sensor_acce_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-gyro/435_1/log_59_2023-6-15-09-04-32,sensor_acce_gyro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-gyro/438_1/log_62_2023-6-15-09-20-44,sensor_acce_gyro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-mag/443_1/log_67_2023-6-15-09-47-38,sensor_acce_mag_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/acce-mag/445_1/log_69_2023-6-15-09-54-44,sensor_acce_mag_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-GPS/391_1/log_37_2023-6-10-11-57-30,sensor_circling_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-GPS/392_1/log_38_2023-6-10-12-07-34,sensor_circling_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-GPS/392_2/log_41_2023-6-15-07-30-42,sensor_circling_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-GPS/393_1/log_42_2023-6-15-07-36-48,sensor_circling_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-GPS/394_1/log_43_2023-6-15-07-41-22,sensor_circling_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-acce/366_1/log_2_2023-6-10-08-14-28,sensor_circling_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-acce/367_1/log_3_2023-6-10-08-21-10,sensor_circling_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-acce/368_1/log_4_2023-6-10-08-27-54,sensor_circling_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-acce/369_1/log_5_2023-6-10-08-34-38,sensor_circling_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-acce/371_2/log_11_2023-6-10-08-59-52,sensor_circling_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-acce/371_3/log_12_2023-6-10-09-08-30,sensor_circling_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-baro/380_1/log_22_2023-6-10-10-09-30,sensor_circling_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-baro/381_1/log_23_2023-6-10-10-16-08,sensor_circling_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-baro/383_1/log_25_2023-6-10-10-29-02,sensor_circling_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-baro/383_2/log_26_2023-6-10-10-46-08,sensor_circling_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-gyro/372_1/log_14_2023-6-10-09-16-26,sensor_circling_gyro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-gyro/373_1/log_15_2023-6-10-09-30-00,sensor_circling_gyro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-gyro/375_1/log_17_2023-6-10-09-39-52,sensor_circling_gyro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-gyro/376_1/log_18_2023-6-10-09-45-36,sensor_circling_gyro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-mag/384_1/log_27_2023-6-10-10-52-00,sensor_circling_mag_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-mag/385_1/log_28_2023-6-10-10-58-30,sensor_circling_mag_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-mag/386_1/log_29_2023-6-10-11-07-04,sensor_circling_mag_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-mag/387_1/log_30_2023-6-10-11-13-12,sensor_circling_mag_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/circling-mag/389_1/log_32_2023-6-10-11-24-14,sensor_circling_mag_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/100_1/log_18_2023-5-22-16-00-32,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/91_1/log_8_2023-5-22-14-33-50,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/92_1/log_9_2023-5-22-14-43-10,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/93_1/log_10_2023-5-22-14-48-40,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/94_1/log_11_2023-5-22-15-22-04,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/95_1/log_12_2023-5-22-15-26-34,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/96_1/log_13_2023-5-22-15-32-54,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/96_2/log_3_2023-5-23-14-28-02,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/97_1/log_14_2023-5-22-15-40-36,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/97_3/log_4_2023-5-23-14-33-46,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/98_1/log_15_2023-5-22-15-46-50,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/99_1/log_17_2023-5-22-15-55-56,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-GPS/99_2/log_6_2023-5-23-14-41-22,sensor_hover_gps_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-acce/56_1/log_0_2023-5-25-17-10-16,sensor_hover_acce_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/73_1/log_15_2023-5-22-09-02-32,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/74_1/log_17_2023-5-22-09-15-46,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/75_1/log_18_2023-5-22-09-33-24,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/76_1/log_19_2023-5-22-09-38-56,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/76_2/log_20_2023-5-22-09-49-18,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/76_3/log_21_2023-5-22-10-19-28,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/77_1/log_22_2023-5-22-10-27-10,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/77_2/log_23_2023-5-22-10-33-02,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/78_1/log_24_2023-5-22-10-39-56,sensor_hover_baro_fault,False,,1
split_00,0,usad,threshold,advisory,Real-Sensors/hover-baro/79_1/log_27_2023-5-22-10-54-34,sensor_hover_baro_fault,False,,1
