case_id,domain,fault_family,fault_subtype,evaluation_role,detected,alarm_events
HIL_Motor_2/waypoint-motor-1/TestCase_4_2100000003,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_50_2100000049,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_51_2100000050,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_52_2100000051,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_53_2100000052,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_54_2100000053,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_55_2100000054,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_56_2100000055,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_57_2100000056,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_58_2100000057,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_59_2100000058,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_5_2100000004,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_60_2100000059,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_61_2100000060,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_62_2100000061,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_63_2100000062,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_64_2100000063,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_65_2100000064,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_66_2100000065,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_67_2100000066,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_68_2100000067,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_69_2100000068,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_6_2100000005,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_70_2100000069,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_71_2100000070,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_72_2100000071,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_73_2100000072,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_74_2100000073,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_75_2100000074,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_76_2100000075,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_77_2100000076,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_78_2100000077,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_79_2100000078,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_7_2100000006,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_80_2100000079,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_81_2100000080,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_8_2100000007,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-1/TestCase_9_2100000008,HIL,Motor,Motor_1,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_10_2100000009,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_11_2100000010,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_12_2100000011,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_13_2100000012,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_14_2100000013,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_15_2100000014,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_16_2100000015,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_17_2100000016,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_18_2100000017,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_19_2100000018,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_1_2100000000,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_20_2100000019,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_21_2100000020,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_22_2100000021,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_23_2100000022,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_24_2100000023,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_25_2100000024,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_26_2100000025,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_27_2100000026,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_28_2100000027,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_29_2100000028,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_2_2100000001,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_30_2100000029,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_31_2100000030,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_32_2100000031,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_33_2100000032,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_34_2100000033,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_35_2100000034,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_36_2100000035,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_37_2100000036,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_38_2100000037,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_39_2100000038,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_3_2100000002,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_40_2100000039,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_41_2100000040,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_42_2100000041,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_43_2100000042,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_44_2100000043,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_45_2100000044,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_46_2100000045,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_47_2100000046,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_48_2100000047,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_49_2100000048,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_4_2100000003,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_50_2100000049,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_51_2100000050,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_52_2100000051,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_53_2100000052,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_54_2100000053,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_55_2100000054,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_56_2100000055,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_57_2100000056,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_58_2100000057,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_59_2100000058,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_5_2100000004,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_60_2100000059,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_61_2100000060,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_62_2100000061,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_63_2100000062,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_64_2100000063,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_65_2100000064,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_66_2100000065,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_67_2100000066,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_68_2100000067,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_69_2100000068,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_6_2100000005,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_70_2100000069,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_71_2100000070,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_72_2100000071,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_73_2100000072,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_74_2100000073,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_75_2100000074,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_76_2100000075,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_77_2100000076,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_78_2100000077,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_79_2100000078,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_7_2100000006,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_80_2100000079,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_81_2100000080,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_8_2100000007,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-2/TestCase_9_2100000008,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_163_2100000162,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_164_2100000163,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_165_2100000164,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_166_2100000165,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_167_2100000166,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_168_2100000167,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_169_2100000168,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_170_2100000169,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_171_2100000170,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_172_2100000171,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_173_2100000172,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_174_2100000173,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_175_2100000174,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_176_2100000175,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_177_2100000176,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_178_2100000177,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_179_2100000178,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_180_2100000179,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_181_2100000180,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_182_2100000181,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_183_2100000182,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_184_2100000183,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_185_2100000184,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_186_2100000185,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_187_2100000186,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_188_2100000187,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_189_2100000188,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_190_2100000189,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_191_2100000190,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_192_2100000191,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_193_2100000192,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_194_2100000193,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_195_2100000194,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_196_2100000195,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_197_2100000196,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_198_2100000197,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_199_2100000198,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_200_2100000199,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_201_2100000200,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_202_2100000201,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_203_2100000202,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_204_2100000203,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_205_2100000204,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_206_2100000205,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_207_2100000206,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_208_2100000207,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_209_2100000208,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_210_2100000209,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_211_2100000210,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_212_2100000211,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_213_2100000212,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_214_2100000213,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_215_2100000214,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_216_2100000215,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_217_2100000216,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_218_2100000217,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_219_2100000218,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_220_2100000219,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_221_2100000220,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_222_2100000221,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_223_2100000222,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_224_2100000223,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_225_2100000224,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_226_2100000225,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_227_2100000226,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_228_2100000227,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_229_2100000228,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_230_2100000229,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_231_2100000230,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_232_2100000231,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_233_2100000232,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_234_2100000233,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_235_2100000234,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_236_2100000235,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_237_2100000236,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_238_2100000237,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_239_2100000238,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_240_2100000239,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_241_2100000240,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_242_2100000241,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Motor_2/waypoint-motor-3/TestCase_243_2100000242,HIL,Motor,Motor_2,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_10_2401000009,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_11_2401000010,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_12_2401000011,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_13_2401000012,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_14_2401000013,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_15_2401000014,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_16_2401000015,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_17_2401000016,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_18_2401000017,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_19_2401000018,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_1_2401000000,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_20_2401000019,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_21_2401000020,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_22_2401000021,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_23_2401000022,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_24_2401000023,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_25_2401000024,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_26_2401000025,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_27_2401000026,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_28_2401000027,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_29_2401000028,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_2_2401000001,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_30_2401000029,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_31_2401000030,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_32_2401000031,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_33_2401000032,HIL,Propeller,Propeller,fault_detection,False,0
HIL_Prop/acce-prop/TestCase_34_2401000033,HIL,Propeller,Propeller,fault_detection,False,0
